"","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","X1.22.20","X1.23.20","X1.24.20","X1.25.20","X1.26.20","X1.27.20","X1.28.20","X1.29.20","X1.30.20","X1.31.20","X2.1.20","X2.2.20","X2.3.20","X2.4.20","X2.5.20","X2.6.20","X2.7.20","X2.8.20","X2.9.20","X2.10.20","X2.11.20","X2.12.20","X2.13.20","X2.14.20","X2.15.20","X2.16.20","X2.17.20","X2.18.20","X2.19.20","X2.20.20","X2.21.20","X2.22.20","X2.23.20","X2.24.20","X2.25.20","X2.26.20","X2.27.20","X2.28.20","X2.29.20","X3.1.20","X3.2.20","X3.3.20","X3.4.20","X3.5.20","X3.6.20","X3.7.20","X3.8.20","X3.9.20","X3.10.20","X3.11.20","X3.12.20","X3.13.20","X3.14.20","X3.15.20","X3.16.20","X3.17.20","X3.18.20","X3.19.20","X3.20.20","X3.21.20","X3.22.20","X3.23.20","X3.24.20","X3.25.20","X3.26.20","X3.27.20","X3.28.20","X3.29.20","X3.30.20","X3.31.20","X4.1.20","X4.2.20","X4.3.20","X4.4.20","X4.5.20","X4.6.20","X4.7.20","X4.8.20","X4.9.20","X4.10.20","X4.11.20","X4.12.20","X4.13.20","X4.14.20","X4.15.20","X4.16.20","X4.17.20","X4.18.20","X4.19.20","X4.20.20","X4.21.20","X4.22.20","X4.23.20","X4.24.20","X4.25.20","X4.26.20","X4.27.20","X4.28.20","X4.29.20","X4.30.20","X5.1.20","X5.2.20","X5.3.20","X5.4.20","X5.5.20","X5.6.20","X5.7.20","X5.8.20","X5.9.20","X5.10.20","X5.11.20","X5.12.20","X5.13.20","X5.14.20","X5.15.20","X5.16.20","X5.17.20","X5.18.20","X5.19.20","X5.20.20","X5.21.20","X5.22.20","X5.23.20","X5.24.20","X5.25.20","X5.26.20","X5.27.20","X5.28.20","X5.29.20","X5.30.20","X5.31.20","X6.1.20","X6.2.20","X6.3.20","X6.4.20","X6.5.20","X6.6.20","X6.7.20","X6.8.20","X6.9.20","X6.10.20","X6.11.20","X6.12.20","X6.13.20","X6.14.20","X6.15.20","X6.16.20","X6.17.20","X6.18.20","X6.19.20","X6.20.20","X6.21.20","X6.22.20","X6.23.20","X6.24.20","X6.25.20","X6.26.20","X6.27.20","X6.28.20","X6.29.20","X6.30.20","X7.1.20","X7.2.20","X7.3.20","X7.4.20","X7.5.20","X7.6.20","X7.7.20","X7.8.20","X7.9.20","X7.10.20","X7.11.20","X7.12.20","X7.13.20","X7.14.20","X7.15.20","X7.16.20","X7.17.20","X7.18.20","X7.19.20","X7.20.20","X7.21.20","X7.22.20","X7.23.20","X7.24.20","X7.25.20","X7.26.20","X7.27.20","X7.28.20","X7.29.20","X7.30.20","X7.31.20","X8.1.20","X8.2.20","X8.3.20","X8.4.20","X8.5.20","X8.6.20","X8.7.20","X8.8.20","X8.9.20","X8.10.20","X8.11.20","X8.12.20","X8.13.20","X8.14.20","X8.15.20","X8.16.20","X8.17.20","X8.18.20","X8.19.20","X8.20.20","X8.21.20","X8.22.20","X8.23.20","X8.24.20","X8.25.20","X8.26.20","X8.27.20","X8.28.20","X8.29.20","X8.30.20","X8.31.20","X9.1.20","X9.2.20","X9.3.20","X9.4.20"
"2891",84048383,"US","USA",840,48383,"Reagan","Texas","US",31.36607041,-101.5232659,"Reagan, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,6,9,10,13,13,14,14,15,23,28,31,31,37,39,39,42,46,47,47,49,51,51,53,53,51,51,51,54,55,55,55,58,58,58,60,61,61,62,63,63,63,63,64,64,65,66,66,66,66,68,70,72,75,77,77,77,78,78,82,83,83,83,84,86,86,86
"2892",84048385,"US","USA",840,48385,"Real","Texas","US",29.83321503,-99.82018052,"Real, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,6,6,6,6,6,6,8,8,8,8,10,13,63,70,71,71,71,71,74,76,76,76,76,76,77,86,87,87,87,87,87,88,88,90,90,91,91,91,91,91,91,91,99,99,99,100,101,102,104,104,104,104,105,105,105,105
"2893",84048387,"US","USA",840,48387,"Red River","Texas","US",33.61886692,-95.04841765,"Red River, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,9,9,27,28,33,35,35,35,35,36,40,42,42,42,46,47,48,50,50,50,66,70,70,72,74,76,76,78,79,79,81,83,86,89,93,93,93,95,95,95,96,99,99,99,99,99,101,105,105,105,105,110,112,112,115,116,117,117,117,117,117,119,119,120,123,123,123,129,129,129,129,130,130,129,129,131,131,131,131,132,133,133,134,134,134,134,134,135,136,137,136,136,136,137,137,140,140,140,141,141,140,140,140,140,142,143,143,144,144,144,145,145,145,145,145,146,148,151
"2894",84048389,"US","USA",840,48389,"Reeves","Texas","US",31.32323325,-103.6903896,"Reeves, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,11,11,11,12,12,12,12,14,14,14,14,14,14,14,15,17,18,19,19,19,20,29,31,39,47,47,47,48,59,59,63,77,77,77,78,83,82,84,88,89,89,90,92,99,103,104,106,106,106,112,119,128,129,135,135,136,141,143,147,144,146,146,146,148,148,147,150,152,152,152,154,157,158,159,161,161,161,167,169,169,169,169,169,169,173,172,172,177
"2895",84048391,"US","USA",840,48391,"Refugio","Texas","US",28.3238976,-97.15766311,"Refugio, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,9,10,10,10,10,12,12,13,14,18,26,29,31,33,37,39,42,43,51,51,51,56,67,68,76,79,89,106,118,123,125,138,156,156,160,179,182,183,195,195,209,214,216,216,217,220,223,226,234,235,238,241,243,243,246,246,246,247,247,247,247,251,251,254,254,263,263,266,266,268,272,273,301
"2896",84048393,"US","USA",840,48393,"Roberts","Texas","US",35.83809685,-100.813175,"Roberts, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8
"2897",84048395,"US","USA",840,48395,"Robertson","Texas","US",31.02539637,-96.51272246,"Robertson, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,9,11,11,11,14,14,16,16,17,17,18,18,17,17,17,18,18,23,22,23,27,30,33,33,33,34,34,35,42,42,52,53,54,57,57,61,61,77,86,86,111,112,115,115,124,125,143,143,155,155,164,178,186,191,195,195,194,199,202,204,212,214,214,216,216,220,226,231,234,234,234,234,236,238,238,239,239,239,240,241,241,242,243,244,244,246,247,247,248,248,248,248,251,251,252,254
"2898",84048397,"US","USA",840,48397,"Rockwall","Texas","US",32.89779518,-96.40771592,"Rockwall, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,5,9,10,10,11,11,10,11,14,14,16,20,20,26,26,39,39,39,39,41,41,41,48,48,49,51,51,56,58,75,75,75,85,85,88,91,95,96,100,100,100,104,113,126,138,138,138,138,138,138,143,147,147,147,151,151,155,156,159,159,167,167,167,171,171,176,194,200,200,202,202,224,230,233,233,233,233,233,247,258,264,264,264,264,264,276,276,276,331,331,331,360,375,375,377,395,395,395,403,423,423,430,433,433,433,491,505,505,531,537,537,537,565,610,622,625,635,635,635,674,699,718,725,720,720,720,737,786,813,875,896,896,896,1031,1033,1057,1090,1105,1105,1105,1241,1243,1246,1260,1266,1266,1266,1274,1284,1293,1318,1316,1316,1316,1360,1374,1378,1405
"2899",84048399,"US","USA",840,48399,"Runnels","Texas","US",31.8314342,-99.97616148,"Runnels, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,5,5,5,5,7,8,11,17,17,17,17,17,17,19,20,24,24,24,25,28,31,33,35,35,35,44,47,53,65,78,78,78,90,100,101,105,107,107,107,112,116,117,121,124,124,124,129,140,149,150,152,152,152,169,166,170,175,177,177,177,183,183,185,189,191,191,191,200,208,208,209
"2900",84048401,"US","USA",840,48401,"Rusk","Texas","US",32.10773545,-94.76176432,"Rusk, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,5,6,7,11,12,12,13,14,14,14,14,16,16,16,17,25,27,28,28,28,29,29,30,30,30,32,32,33,33,35,36,36,36,36,38,39,40,40,40,40,40,40,40,40,40,42,42,42,42,42,42,42,42,43,43,44,44,45,45,52,55,55,56,57,59,60,63,64,64,67,65,68,68,70,70,128,232,233,241,245,250,250,250,253,253,262,265,264,264,266,268,277,279,281,273,283,283,289,292,266,266,266,266,266,264,263,250,269,270,271,260,265,280,292,288,294,295,300,320,325,328,323,332,332,334,338,341,354,366,369,369,370,377,384,396,398,398,398,398,409,420,433,440,444,444,446,556,700,709,718,719,720,705,713,714,716,732
"2901",84048403,"US","USA",840,48403,"Sabine","Texas","US",31.34318809,-93.85440451,"Sabine, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,19,19,21,21,21,21,21,23,23,24,24,25,26,26,27,27,28,28,28,29,31,31,33,34,34,34,35,35,35,36,39,39,39,40,36,37,37,37,39,39,39,44,44,44,49,51,51,51,51,51,51,62,62,62,62,65,65,66,66,69,69,72,72,72,72,72,72,72,72,72,72,72,73,73,75,75
"2902",84048405,"US","USA",840,48405,"San Augustine","Texas","US",31.39457611,-94.17000399,"San Augustine, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,7,9,9,9,9,9,9,11,14,14,14,14,14,14,15,16,16,16,16,16,16,16,19,19,19,19,19,21,21,21,21,21,21,22,22,22,22,22,22,22,26,26,28,28,28,29,29,29,31,31,31,38,38,38,44,44,44,44,45,45,45,45,49,49,55,55,55,55,61,74,86,86,87,87,87,88,99,101,103,103,103,103,105,105,110,114,114,114,114,114,114,119,121,126,126,126,130,130,135,139,139,139,139,139,142,142,147,147,147,147,151,153,153,153,155,155,155,156,157,160,162,162,162,162,162,175,175,178,178,178,178,181,181,185,185,185,185,185,186,186,186,188,188,188,190,192,192,192,192
"2903",84048407,"US","USA",840,48407,"San Jacinto","Texas","US",30.57933681,-95.16260304,"San Jacinto, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,5,7,8,7,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,14,14,14,14,14,14,16,17,17,17,17,19,19,20,20,20,20,20,19,22,22,23,23,23,24,24,25,28,29,31,31,31,33,35,36,57,60,63,63,63,64,61,63,63,85,100,104,109,121,124,128,130,125,124,127,130,135,135,135,136,136,138,143,143,145,145,148,150,175,175,177,177,177,177,182,182,183,185,183,187,187,189,191,191,193,193,193,193,197,198,199,200,201,202,202,202,202,204,205
"2904",84048409,"US","USA",840,48409,"San Patricio","Texas","US",28.00880118,-97.51763891,"San Patricio, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,4,5,2,2,7,7,7,7,7,7,9,8,8,8,8,8,8,8,9,11,11,12,12,12,13,13,13,12,12,12,13,13,14,16,16,18,20,22,22,22,23,25,25,26,26,26,26,28,28,28,28,28,28,29,32,32,33,33,33,36,36,36,38,38,39,39,41,41,41,41,41,41,41,58,58,62,66,66,66,66,80,85,96,101,109,109,109,133,161,177,187,187,187,187,204,204,267,284,310,310,310,339,352,364,364,402,402,402,440,492,557,624,666,666,666,694,694,694,768,797,797,797,834,867,882,905,935,935,935,972,972,1051,1082,1114,1114,1114,1141,1168,1168,1168,1168,1202,1202,1208,1226,1226,1230,1257,1257,1257,1286,1313,1326,1333
"2905",84048411,"US","USA",840,48411,"San Saba","Texas","US",31.1577796,-98.81758731,"San Saba, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,10,10,10,10,10,9,10,10,10,11,11,12,13,15,18,19,19,19,20,21,21,21,22,22,22,22,22,23,23,24,24,24,24,25,26,26,26,27,27,29,29,31,32,33,33,33,33,34,36,38,38,38,38,38,38,39,40
"2906",84048413,"US","USA",840,48413,"Schleicher","Texas","US",30.89740592,-100.5384842,"Schleicher, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,8,8,10,12,12,12,12,12,12,12,14,14,15,20,20,21,21,21,21,21,21,21,21,23,24,24,24,25,25,26,28,30,30,30,31,33,33,33,33,33,33,33,34,34,34,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,38,38,38,38,38,38,38,38,38,51,51
"2907",84048415,"US","USA",840,48415,"Scurry","Texas","US",32.74613808,-100.9162664,"Scurry, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,24,24,32,32,33,26,26,26,26,26,26,27,28,28,28,28,28,28,29,29,29,29,29,29,29,32,32,32,32,32,32,36,42,45,59,59,59,71,71,84,90,321,321,321,350,350,356,362,367,367,367,371,376,376,383,387,387,387,396,403,415,433,433,433,433,454,454,473,474,481,481,481,488,488,503,505,505,505,505,507,507,507,507,515,515,515,532,532,542,543,546,546,546,546,548,557,559
"2908",84048417,"US","USA",840,48417,"Shackelford","Texas","US",32.73587756,-99.35401337,"Shackelford, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,4,4,5,5,6,8,8,8,8,9,9,10,11,13,13,13,18,17,15,16,16,16,16,17,16,17,17,17,17,17,17,17,17,18,18,18,18,19,20,21,19,19,19,19,20,20,20,20,20,20,20,21,23,22,23,23,23,23,24,23,23,23
"2909",84048419,"US","USA",840,48419,"Shelby","Texas","US",31.79211404,-94.14550696,"Shelby, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4,4,10,11,12,12,13,17,23,31,34,34,36,40,46,51,53,60,60,60,69,69,85,86,86,97,98,101,101,106,117,117,117,117,129,131,144,149,149,152,152,158,163,167,172,173,175,175,175,177,180,180,180,183,183,183,187,189,189,201,201,201,203,207,213,213,213,213,213,214,215,224,226,227,229,230,230,230,235,241,253,254,254,259,260,263,266,275,275,275,277,278,281,281,283,287,287,288,288,292,292,294,297,303,303,312,317,319,321,321,322,327,332,335,343,348,350,351,357,366,371,376,379,379,381,383,390,397,398,400,401,401,405,406,411,411,411,411,411,416,416,419,425,426,426,426,428,430,435,436,436,436,436,438,442,445,445
"2910",84048421,"US","USA",840,48421,"Sherman","Texas","US",36.27751473,-101.8933156,"Sherman, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,7,10,10,10,11,12,14,14,14,15,17,17,18,18,18,18,19,20,20,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,22,23,23,24,24,24,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,32,32,32,32,32,33,33,33,33,34,34,34,34,35,35,35,35,35,35,36,36,37,37,37,37,37,37,39,39,40,40,40,40,41,43,43,44,44,44,44,46,46,47,49,50,50,50,49,53,53,53,53,53,53,53,54,55,55
"2911",84048423,"US","USA",840,48423,"Smith","Texas","US",32.37474036,-95.2717568,"Smith, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,5,5,5,6,10,10,14,16,21,27,27,31,32,36,37,42,53,57,57,62,75,79,82,88,93,96,96,101,103,108,112,116,121,121,124,124,131,131,131,132,134,139,139,142,144,146,146,146,155,156,165,170,170,174,174,177,185,186,189,189,189,189,192,192,195,195,195,198,198,198,199,200,200,204,204,204,210,212,215,216,223,223,223,235,238,244,244,271,271,271,283,297,310,318,340,340,340,378,392,422,455,455,499,499,566,618,654,699,699,771,771,848,1098,1164,1220,1299,1299,1299,1441,1499,1568,1717,1762,1762,1762,1907,1960,2006,2058,2106,2106,2106,2189,2222,2251,2292,2309,2309,2309,2369,2416,2446,2470,2524,2524,2524,2524,2612,2666,2717,2750,2750,2750,2839,2897,2928,2955,2978,2978,2978,3044,3136,3158,3172,3207,3207,3207,3315,3339,3359,3389
"2912",84048425,"US","USA",840,48425,"Somervell","Texas","US",32.22236802,-97.77403489,"Somervell, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,5,5,5,5,5,5,6,8,9,9,11,11,11,16,20,22,23,25,25,25,30,30,33,35,35,35,35,39,39,39,45,46,46,46,46,49,51,56,58,58,58,61,65,66,73,74,74,74,77,79,83,84,85,85,85,95,105,106,108,113,113,113,114,114,117,117,118,118,118,119,119,121,123
"2913",84048427,"US","USA",840,48427,"Starr","Texas","US",26.56150059,-98.73892358,"Starr, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,4,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,9,9,9,9,9,10,10,10,14,14,14,14,14,14,14,16,17,17,17,23,23,23,23,23,24,24,24,26,27,27,33,33,34,37,37,42,44,50,59,59,59,68,72,88,115,115,127,153,166,220,227,267,267,370,379,379,457,483,483,496,598,598,721,742,823,823,823,823,829,843,1005,1005,1005,1005,1005,1017,1215,1215,1362,1362,1362,1362,1432,1475,1519,1559,1559,1637,1655,1715,1761,1784,1792,1806,1806,1894,1981,2025,2091,2117,2148,2161,2213,2249,2264,2294,2368,2411,2422,2443,2449,2469,2504,2517,2543,2569,2603,2618,2624,2635,2780,2780,2782,2782,2782,2782,2782,3138
